6064	obj_t_armor																					6064	6064	size_medium			mat_wood			13				12071																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	10	700	127								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0																																																																																																																																																																			
6065	obj_t_armor																					6065	6065	size_medium			mat_wood			13				12072																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	10	15700	128								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0	Armor Masterwork																																																																																																																																																																		
6066	obj_t_armor																					6066	6066	size_medium			mat_metal			13				12073																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	15	2000	129								OIF_WEAR_WEAPON_SECONDARY																		100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0																																																																																																																																																																			
6067	obj_t_armor																					6067	6067	size_medium			mat_wood			13				12074																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	10	700	130								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0																																																																																																																																																																			
6068	obj_t_armor																					6068	6068	size_medium			mat_metal			13				12075																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	15	2000	131								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0																																																																																																																																																																			
6069	obj_t_armor																					6069	6069	size_medium			mat_metal			13				12076																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	15	2000	132								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0																																																																																																																																																																			
6070	obj_t_armor																					6070	6070	size_medium			mat_wood			13				12077																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	10	700	133								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0																																																																																																																																																																			
6071	obj_t_armor																					6071	6071	size_medium			mat_wood			13				12078																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	10	700	134								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0																																																																																																																																																																			
6072	obj_t_armor																					6072	6072	size_medium			mat_wood			13				12079																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	10	700	135								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0																																																																																																																																																																			
6073	obj_t_armor																					6073	6073	size_small			mat_wood			13				12080																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	6	10000	136								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	0	0	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0	Armor Masterwork																																																																																																																																																																		
6074	obj_t_armor																					6074	6074	size_small			mat_metal			13				12081																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	6	900	137								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d3		shield	20						100	5	-1	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	1	0																																																																																																																																																																			
6075	obj_t_armor																					6075	6075	size_small			mat_metal			13				12082																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	6	15900	138								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d3		shield	20						100	5	-1	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	1	0	Armor Masterwork																																																																																																																																																																		
6076	obj_t_armor																					6076	6076	size_small			mat_wood			13				12083																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	5	300	139								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d3		shield	20						100	5	-1	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	1	0																																																																																																																																																																			
6077	obj_t_armor																					6077	6077	size_small			mat_metal			13				12084																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	6	900	140								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d3		shield	20						100	5	-1	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	1	0																																																																																																																																																																			
6107	obj_t_armor																					6107	6107	size_diminutive			mat_metal			10				16033																OIF_IS_MAGICAL OIF_NO_NPC_PICKUP	0	1900000	228		20164						OIF_WEAR_RING_PRIMARY OIF_WEAR_RING_SECONDARY OIF_WEAR_RING_PRIMARY OIF_WEAR_RING_SECONDARY OIF_WEAR_NECKLACE																		100																																																																																									Armor Bonus	0	0	Necklace of Adaptation																																																																																																																																																																		
6127	obj_t_armor																						6127	size_diminutive			mat_metal			10				16033																OIF_IS_MAGICAL	0	1900000	319		20164																								100																																																																																									Armor Bonus	0	0	Prayer Beads	0	0																																																																																																																																																																
6135	obj_t_armor																					6135	6135	size_medium			mat_metal			13				12094																OIF_DRAW_WHEN_PARENTED OIF_IS_MAGICAL OIF_NO_NPC_PICKUP	15	917000	173		20143						OIF_WEAR_WEAPON_SECONDARY OIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0	Shield Enhancement Bonus	3	0	Weapon Unholy																																																																																																																																																															
6136	obj_t_armor																					6136	6136	size_medium			mat_wood			13				12071																OIF_DRAW_WHEN_PARENTED	10	700	127								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_PIERCING	1d6		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0																																																																																																																																																																			
6220	obj_t_armor																					6220	6220	size_medium			mat_cloth			3				12023																OIF_NO_NPC_PICKUP	10	15500	14								OIF_WEAR_ARMOR	2400																	8	5	0	ARMOR_TYPE_LIGHT																																																																																						Armor Bonus	1	0	Armor Masterwork																																																																																																																																																																		
6221	obj_t_armor																					6221	6221	size_medium			mat_flesh			3				12011																OIF_NO_NPC_PICKUP	15	16000	3								OIF_WEAR_ARMOR	1500																	6	10	0	ARMOR_TYPE_LIGHT																																																																																						Armor Bonus	2	0	Armor Masterwork																																																																																																																																																																		
6232	obj_t_armor																					6232	6232	size_small			mat_wood			13				12083																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	5	15300	139								OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d3		shield	20						100	5	-1	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	1	0	Armor Masterwork																																																																																																																																																																		
6268	obj_t_armor																					6268	6268	size_small			mat_metal			15				16040																OIF_IS_MAGICAL OIF_NO_NPC_PICKUP	1	500000	488		20166						OIF_WEAR_BRACERS																		100																																																																																									Armor Bonus	0	0	Bracers of Archery	1	0																																																																																																																																																																
6300	obj_t_armor																					6300	6300	size_medium			mat_flesh			3				12011																OIF_NO_NPC_PICKUP	8	16000	3								OIF_WEAR_ARMOR	1500																	6	10	0	ARMOR_TYPE_LIGHT																																																																																						Armor Bonus	2	0	Armor Masterwork																																																																																																																																																																		
6302	obj_t_armor																					6302	6302	size_medium			mat_cloth			3				12023																OIF_NO_NPC_PICKUP	5	15500	14								OIF_WEAR_ARMOR	2400																	8	5	0	ARMOR_TYPE_LIGHT																																																																																						Armor Bonus	1	0	Armor Masterwork																																																																																																																																																																		
6305	obj_t_armor																					6305	6305	size_medium			mat_flesh			3				12058																OIF_NO_NPC_PICKUP	15	16000	110								OIF_WEAR_ARMOR	3000																	6	10	0	ARMOR_TYPE_LIGHT																																																																																						Armor Bonus	2	0	Armor Masterwork																																																																																																																																																																		
6311	obj_t_armor																					6311	6311	size_small			mat_wood			13				12066																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	3	20500	122		20143						OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_BUCKLEROIF_WEAR_ARMOR																		100	5	0	ARMOR_TYPE_SHIELD																																																																																						Buckler	1	0	Armor Masterwork																																																																																																																																																																		
6312	obj_t_armor																					6312	6312	size_medium			mat_wood			13				12079																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	5	25700	135		20143						OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	0	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0	Armor Masterwork																																																																																																																																																																		
6313	obj_t_armor																					6313	6313	size_large			mat_metal			13				12075																OIF_DRAW_WHEN_PARENTEDOIF_NO_NPC_PICKUP	5	102000	131		20143						OIF_WEAR_WEAPON_SECONDARYOIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	5	0	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0	Armor Masterwork																																																																																																																																																																		
6315	obj_t_armor																					6315	6315	size_medium			mat_metal			4				12096																OIF_NO_NPC_PICKUP	10	110000	176		20209						OIF_WEAR_ARMOR	7100																	6	10	0	ARMOR_TYPE_LIGHT																																																																																						Armor Bonus	4	0	Armor Masterwork																																																																																																																																																																		
6327	obj_t_armor																					6327	6327	size_medium			mat_metal			5				12166																OIF_NO_NPC_PICKUP	20	135000	529								OIF_WEAR_ARMOR	14300																	6	10	-2	ARMOR_TYPE_LIGHT																																																																																						Armor Bonus	2	0	Armor Masterwork																																																																																																																																																																		
6340	obj_t_armor																					6340	6340	size_small			mat_metal			13				12066																OIF_DRAW_WHEN_PARENTED OIF_NO_NPC_PICKUP	3	101500	122		20143						OIF_WEAR_WEAPON_SECONDARY OIF_WEAR_BUCKLER OIF_WEAR_ARMOR																		100	0	0	ARMOR_TYPE_SHIELD																																																																																						Buckler	1	0	Armor Masterwork																																																																																																																																																																		
6347	obj_t_armor																					6347	6347	size_huge			mat_metal			13				12085																OIF_DRAW_WHEN_PARENTED OIF_NO_NPC_PICKUP	15	150000	141								OIF_WEAR_WEAPON_SECONDARY OIF_WEAR_ARMOR																		2	50	-10	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	4	0	Shield Enhancement Bonus	1	0	Armor Masterwork																																																																																																																																																															
6400	obj_t_armor																					6400	6400	size_diminutive			mat_metal			1				16027																OIF_IS_MAGICAL OIF_NO_DROP OIF_NO_PICKPOCKET	0	0	414																																																																																																																																																																																																																																																																																								
6410	obj_t_armor																					6410	6410	size_medium			mat_cloth			2				12224																OIF_IS_MAGICAL OIF_NO_NPC_PICKUP	1	9000000	543		20276				-1		OIF_WEAR_ROBES	18200																	100	0	0																																																																																							Useable Item X Times Per Day	0	1	Skill Circumstance Bonus	skill_search	10	Skill Circumstance Bonus	skill_spot	10																																																																																																																																								'True Seeing' class_cleric 5																					
6480	obj_t_armor																					6480	6480	size_medium			mat_metal			4				12308																OIF_NO_NPC_PICKUP	10	110000	545		20347						OIF_WEAR_ARMOR	29000																	6	10	0	ARMOR_TYPE_LIGHT																																																																																						Armor Bonus	4	0	Armor Masterwork																																																																																																																																																																		
6483	obj_t_armor																					6483	6483	size_medium			mat_metal			13				12073																OIF_DRAW_WHEN_PARENTED OIF_NO_NPC_PICKUP OIF_IS_MAGICAL	15	1917000	129		20143						OIF_WEAR_WEAPON_SECONDARY							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0	Elemental Resistance	Electricity	15	Shield Enhancement Bonus	1	0	Armor Masterwork																																																																																																																																																												
6485	obj_t_armor																					6485	6485	size_medium			mat_metal			13				12073																OIF_DRAW_WHEN_PARENTED OIF_NO_NPC_PICKUP OIF_IS_MAGICAL	15	117000	129		20143						OIF_WEAR_WEAPON_SECONDARY							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0	Shield Enhancement Bonus	1	0	Armor Masterwork																																																																																																																																																															
6498	obj_t_armor																					6498	6498	size_medium			mat_metal			13				12187																OIF_DRAW_WHEN_PARENTED OIF_NO_NPC_PICKUP	15	17000	425								OIF_WEAR_WEAPON_SECONDARY OIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0	Armor Masterwork																																																																																																																																																																		
6499	obj_t_armor																					6499	6499	size_medium			mat_metal			13				12187																OIF_DRAW_WHEN_PARENTED OIF_NO_NPC_PICKUP	15	2000	425								OIF_WEAR_WEAPON_SECONDARY OIF_WEAR_ARMOR							2	D20DT_BLUDGEONING	1d4		shield	20						100	15	-2	ARMOR_TYPE_SHIELD																																																																																						Shield Bonus	2	0																																																																																																																																																																			
9200	obj_t_scroll																					4002	9199	size_tiny			mat_paper			1				16052																OIF_IS_MAGICAL OIF_EXPIRES_AFTER_USE OIF_NO_NPC_PICKUP		2500	00381		20176				1																																																																																																													UseableItem	0	0																																																																																																																																														'Goodberry' class_druid 1																					
12675	obj_t_generic					50																12675	12675	size_tiny			mat_metal							10165																OIF_NO_NPC_PICKUP	1	5000	647																																																																																																																			Special Equipment Skill Bonus	skill_appraise	2																																																																																																																							285 0 0 0 0																							'Fog Cloud' class_sorcerer 2																					
14050	obj_t_npc					110																14050	14050	size_medium			mat_flesh			5			1.5	1006	22.000000																																																																OCF_ANIMAL OCF_MUTE OCF_NO_FLEE		13	15	15	2	12	6			male				align_true_neutral										3730							5		1	1d6+1	Bite	3																	ONF_NO_EQUIP					1	3	3	0	2	2d8	mc_type_animal					Monster Stable			Tripping Bite																																																																			Spot	4	Listen	4	Hide	1	Move Silently	2	Survival	8											Track																									2 0 0 0 0																																																		
14111	obj_t_npc					130																14111	14111	size_large			mat_flesh			9				1026	35	96																																																															OCF_NO_FLEE OCF_MUTE		22	13	16	16	15	15			male				align_chaotic_evil										3930							20		1	1d8+9	Gore	23	1	1d8+9	Gore	18	1	1d8+9	Gore	13	1	2d8+3	Slap	18					ONF_KOS ONF_NO_EQUIP					10	9	9	9	8	15d8	mc_type_outsider	mc_subtype_fire				Monster Bonus Damage	Fire	1d8	Monster Salamander			Monster DR Magic	15		Monster Untripable			Monster Energy Immunity	Fire																																																									Concentration	36	Bluff	34	Hide	36	Listen	18	Move Silently	32	Diplomacy	4	Spot	18	Intimidate	4					Alertness	Cleave	Great Cleave	Power Attack																			6 0 0 0 0			2 0 0 0 0																													'Fireball' domain_special 3	'Fireball' domain_special 3	'Fireball' domain_special 3	'Dispel Magic' domain_special 3	'Summon Monster VII' domain_special 3																	Salamander
14195	obj_t_npc					115																14195	20090	size_large			mat_flesh			4				1109	27									102																																																							OCF_NO_FLEE		27	17	26	6	10	4			male				align_chaotic_evil										6640					14195		10		2	1d6+8	Claw	11	1	1d6+4	Bite	6															5, 6			5	2	5	2	5	6d8	mc_type_giant					Monster Regeneration 5	Fire	Acid	Rend																																																									Barbarian	1									Listen	6	Spot	10																	Alertness	Iron Will	Track																	126 0 0 0 0			126 0 0 0 0			126 0 0 0 0			126 0 0 0 0	126 0 0 0 0																	126 0 0 0 0	2 0 0 0 0						10000023																					Barbarian	Berzerker
14224	obj_t_npc																					14224	20113	size_large			mat_flesh			4				1109	27									109																																																							OCF_NO_FLEE		23	14	23	10	9	8			female				align_chaotic_evil										4250					14224				2	1d6+6	Claw	9	1	1d6+3	Bite	4															6			5	2	5	2	5	6d8	mc_type_giant					Monster Regeneration 5	Acid	Fire	Rend																																																																			Spot	18	Listen	18																	Alertness	Iron Will	Track																	145 0 0 0 0			145 0 0 0 0			2 0 0 0 0				145 0 0 0 0																																														
14225	obj_t_npc																					14225	20114	size_large			mat_flesh			4				1109	27									110																																																							OCF_NO_FLEE		23	14	23	10	9	8			female				align_chaotic_evil										4250					14225				2	1d6+6	Claw	9	1	1d6+3	Bite	4															6			5	2	5	2	5	6d8	mc_type_giant					Monster Regeneration 5	Fire	Acid	Rend																																																																			Spot	18	Listen	18																	Alertness	Iron Will	Track																	146 0 0 0 0			146 0 0 0 0			2 0 0 0 0				146 0 0 0 0																																														
14243	obj_t_npc																					14243	14243	size_medium			mat_flesh			7				1103	26	108								122																																																							OCF_MONSTER OCF_NO_FLEE		10	15	10	7	12	17			female				align_chaotic_evil										4410					14243		5		1	1d6	Slam	7	1	1d6	Slam	2	2	1d3	Claw	2									ONF_KOS ONF_NO_EQUIP					3	5	2	5	1	7d8	mc_type_monstrous_humanoid					Monster Untripable																																																																						Bluff	12	Listen	12	Perform	4	Spot	4	Intimidate	4	Concentration	99									Dodge	Spring Attack	Persuasive																							446 0 0 0 0																													'Harpy Song (INTERNAL)' domain_special 5																					Harpy Song Strategy (90)
14258	obj_t_npc					110																14258	14258	size_large			mat_flesh			9				1105	50	140																																																															OCF_NO_FLEE OCF_MUTE OCF_MONSTER		23	15	25	14	16	16			male				align_chaotic_evil										5130					14258		10		2	2d6+6	Claw	15	1	1d8+3	Bite	13	2	1d6+3	Rake	13									ONF_EXTRAPLANAR ONF_NO_EQUIP		0			9	7	7	7	11	10d8	mc_type_outsider	mc_subtype_evil mc_subtype_chaotic mc_subtype_demon mc_subtype_extraplanar				Monster DR Holy	10		Monster Spell Resistance	17		Monster Energy Immunity	Electricity		Monster Energy Resistance	Acid	10	Monster Energy Resistance	Cold	10	Monster Energy Resistance	Fire	10	Monster Poison Immunity																																																				Concentration	26	Diplomacy	4	Hide	26	Intimidate	26	Listen	42	Move Silently	26	Search	26	Sense Motive	26	Spot	42	Spellcraft	26	Cleave	Power Attack	feat combat reflexes																				309 0 0 0 0			309 0 0 0 0																													'Vrock Spores (INTERNAL)' domain_special 0	'Vrock Spores (INTERNAL)' domain_special 0	'Vrock Spores (INTERNAL)' domain_special 0	'Vrock Screech (INTERNAL)' domain_special 0	'Mirror Image' domain_special 2		'Heroism' domain_special 1	'Vrock Spores (INTERNAL)' domain_special 0	'Vrock Spores (INTERNAL)' domain_special 0													Vrock (324)
14259	obj_t_npc					110																14259	14259	size_large			mat_flesh			9				1106	45																																																																OCF_MONSTER OCF_MUTE OCF_NO_FLEE		21	10	29	14	14	18			male				align_chaotic_evil		CHAOS	EVIL							5120					14259		10		1	4d4+5	Bite	14	2	1d8+2	Claw	9													ONF_EXTRAPLANAR ONF_NO_EQUIP		0			11	7	7	7	14	10d8	mc_type_outsider	mc_subtype_chaotic mc_subtype_evil mc_subtype_demon mc_subtype_extraplanar				Monster DR Holy	10		Monster Spell Resistance	19		Monster Untripable			Monster Energy Immunity	Electricity		Monster Energy Resistance	Cold	10	Monster Energy Resistance	Fire	10	Monster Energy Resistance	Acid	10	Monster Poison Immunity																																																	Concentration	26	Hide	34	Listen	42	Move Silently	26	Search	26	Spellcraft	26	Spot	42	Intimidate	26	Survival	4			Blind-fight	Cleave	Power Attack	Toughness																			309 0 0 0 0			2 0 0 0 0																													'Hezrou Stench' domain_special 5	'Chaos Hammer' domain_special 5	'Unholy Blight' domain_special 4																			Hezrou (328)
14262	obj_t_npc																					14262	14262	size_large			mat_flesh			8				1109	27																																																																OCF_MONSTER OCF_NO_FLEE		23	14	23	6	9	6			male				align_chaotic_evil										4250					14262		10		2	1d6+6	Claw	9	1	1d6+3	Bite	4													ONF_KOS					5	2	5	2	5	6d8	mc_type_giant					Monster Regeneration 5	Fire	Acid	Rend																																																																			Listen	8	Spot	10																	Alertness	Iron Will	Track																	11 0 0 0 0	11 0 0 0 0		11 0 0 0 0		11 0 0 0 0	2 0 0 0 0																																																		
14263	obj_t_npc					110																14263	14263	size_huge			mat_flesh			9				1110	50																																																																OCF_MONSTER OCF_NO_FLEE OCF_MUTE		31	10	31	16	16	20							align_chaotic_evil		CHAOS	EVIL							5110					14263		15		2	2d8+10	Claw	20	2	1d6+5	Claw	18	1	1d8+5	Bite	18									ONF_EXTRAPLANAR ONF_NO_EQUIP		0			13	8	8	8	19	12d8	mc_type_outsider	mc_subtype_chaotic mc_subtype_demon mc_subtype_evil mc_subtype_extraplanar				Monster DR Holy	10		Monster Spell Resistance	21		Monster Energy Immunity	Electricity		Monster Energy Resistance	Acid	10	Monster Energy Resistance	Cold	10	Monster Energy Resistance	Fire	10	Monster Confusion Immunity			Monster Poison Immunity																																																	Bluff	30	Concentration	30	Diplomacy	8	Intimidate	32	Listen	44	Move Silently	36	Search	30	Sense Motive	30	Spellcraft	30	Spot	44	Cleave	Power Attack	Great Cleave	Persuasive																			309 0 0 0 0			2 0 0 0 0																													'Chaos Hammer' domain_special 5	'Chaos Hammer' domain_special 5			'Chaos Hammer' domain_special 5	'Dispel Magic' domain_special 5	'Confusion' domain_special 4		'Hold Monster' domain_special 5	'Mirror Image' domain_special 2												Glabrezu (332)
