TAG_GORE	TAG_WEAPONS			Gore Attack	The creature spears the opponent with an antler, horn, or similar appendage, dealing piercing damage.
TAG_SLAM	TAG_WEAPONS			Slam Attack	The creature batters opponents with an appendage, dealing bludgeoning damage.
TAG_STING	TAG_WEAPONS			Sting Attack	The creature stabs with a stinger, dealing piercing damage. Sting attacks usually deal damage from poison in addition to hit point damage.
TAG_TENTACLE	TAG_WEAPONS			Tentacle Attack	The creature flails at opponents with a powerful tentacle, dealing bludgeoning (and sometimes slashing) damage.
TAG_CLASS_FEATURES_BARD_BARDIC_MUSIC	TAG_BARDS			Bardic Music	Once per day per bard level, a bard can use her song or poetics to produce magical effects on those around her (including herself, if desired).  While these abilities fall under the category of bardic music and include descriptions of singing or playing instruments, they can all also be activated by reciting poetry, chanting, singing lyrics or melodies, etc.  Each ability requires both a minimum bard level and a minimum number of ranks in the ~Perform~[TAG_PERFORM] skill to qualify.     Starting a bardic music effect is a ~standard action~[TAG_STANDARD_ACTION].  Some bardic music abilities require concentration, which means the bard must take a standard action each round to maintain the ability.  While using bardic music, a bard can fight but cannot cast spells, activate ~magic items~[TAG_MAGIC_ITEMS] by spell completion (such as scrolls), or activate magic items by magic word (such as wands).  All are mind-affecting abilities.     See ~Countersong~[TAG_CLASS_FEATURES_BARD_COUNTERSONG], ~Fascinate~[TAG_CLASS_FEATURES_BARD_FASCINATE], ~Inspire Courage~[TAG_CLASS_FEATURES_BARD_INSPIRE_COURAGE], ~Inspire Competence~[TAG_CLASS_FEATURES_BARD_INSPIRE_COMPETENCE], ~Suggestion~[TAG_CLASS_FEATURES_BARD_SUGGESTION], ~Inspire Greatness~[TAG_CLASS_FEATURES_BARD_INSPIRE_GREATNESS], ~Song of Freedom~[TAG_CLASS_FEATURES_BARD_SONG_OF_FREEDOM], ~Inspire Heroics~[TAG_CLASS_FEATURES_BARD_INSPIRE_HEROICS] and ~Mass Suggestion~[TAG_CLASS_FEATURES_BARD_SUGGESTION_MASS] for descriptions of the different types of bardic musical abilities.
TAG_CLASS_FEATURES_BARD_SUGGESTION	TAG_BARDS			Suggestion	A bard of 6th level or higher with 9 or more ranks in a ~Perform~[TAG_PERFORM] skill can make a suggestion to a creature that he has already ~fascinated~[TAG_CLASS_FEATURES_BARD_FASCINATE]. In ToEE, the suggestion will instill fear in the target, causing it to flee. Using this ability does not break the bard's concentration on the fascinate effect, nor does it allow a second ~saving throw~[TAG_SAVING_THROW_DESC] against the fascinate effect. Making a suggestion doesn't count against a bard's daily limit on bardic music performances. A Will saving throw (DC 10 + 1/2 bard's level + bard's Cha modifier) negates the effect. This ability affects only a single creature (until the Bard gains the ~Mass Suggestion~[TAG_CLASS_FEATURES_BARD_SUGGESTION_MASS] ability). Suggestion is an enchantment (compulsion), mind-affecting, language dependent ability.
TAG_CLASS_FEATURES_BARD_SUGGESTION_MASS	TAG_BARDS			Mass Suggestion	This ability functions like ~suggestion~[TAG_CLASS_FEATURES_BARD_SUGGESTION], except that a bard of 18th level or higher with 21 or more ranks in a ~Perform~[TAG_PERFORM] skill can make the suggestion simultaneously to any number of creatures that he has already ~fascinated~[TAG_CLASS_FEATURES_BARD_FASCINATE]. Mass suggestion is an enchantment (compulsion), mind-affecting, language-dependent ability.
TAG_CLASS_FEATURES_BARD_SONG_OF_FREEDOM	TAG_BARDS			Song of Freedom	A bard of 12th level or higher with 15 or more ranks in a ~Perform~[TAG_PERFORM] skill can use music or poetics to create an effect equivalent to the ~break enchantment~[TAG_SPELLS_BREAK_ENCHANTMENT] spell (caster level equals the character's bard level). Using this ability requires 1 minute of uninterrupted concentration and music, and it functions on a single target within 30 feet. A bard can't use song of freedom on himself.
TAG_CLASS_FEATURES_BARD_INSPIRE_GREATNESS	TAG_BARDS			Inspire Greatness	 A bard of 9th level or greater with 12 or more ranks in a ~Perform~[TAG_PERFORM] skill can use music or poetics to inspire greatness in himself or a single willing ally within 30 feet, granting him or her an extra fighting capability.  To inspire greatness, a bard must sing and be heard by an ally.  The effect lasts for as long as the ally hears the bard sing and for 5 rounds thereafter.  A creature inspired with greatness gains 2 bonus Hit Dice (d10s), the commensurate number of ~temporary hit points~[TAG_TEMPORARY_HIT_POINTS] (apply the target's ~Constitution~[TAG_CONSTITUTION] modifier, if any, to these bonus Hit Dice), a +2 competence bonus on attack rolls, and a +1 competence bonus on ~Fortitude~[TAG_FORTITUDE] saves.  The bonus Hit Dice count as regular Hit Dice for determining the effect of spells such as ~Sleep~[TAG_SPELLS_SLEEP].
TAG_CLASS_FEATURES_BARD_INSPIRE_HEROICS	TAG_BARDS			Inspire Heroics	 A bard of 15th level or greater with 18 or more ranks in a ~Perform~[TAG_PERFORM] skill can use music or poetics to inspire tremendous heroism in himself or a single willing ally within 30 feet. To inspire heroics, a bard must sing and an ally must hear the bard sing for a full round. A creature so inspired gains a +4 morale bonus on saving throws and a +4 dodge bonus to AC. The effect lasts for as long as the ally hears the bard sing and for up to 5 rounds thereafter. Inspire heroics is a mind-affecting ability.
TAG_CLASSES				Classes	~Barbarians~[TAG_BARBARIANS]~Bards~[TAG_BARDS]~Clerics~[TAG_CLERICS]~Druids~[TAG_DRUIDS]~Fighters~[TAG_FIGHTERS]~Monks~[TAG_MONKS]~Paladins~[TAG_PALADINS]~Rangers~[TAG_RANGERS]~Rogues~[TAG_ROGUES]~Sorcerers~[TAG_SORCERERS]~Wizards~[TAG_WIZARDS]~Prestige Classes~[TAG_PRESTIGE_CLASSES]~Supplemental Classes~[TAG_NONCORE_CLASSES]Other Information about Classes:~Class and Level Bonuses~[TAG_LEVEL_BONUSES]~Saving Throws~[TAG_SAVING_THROW_DESC]~Level-Dependent Benefits~[TAG_CLASS_BENEFITS]~Experience and Levels~[TAG_EXPERIENCE_AND_LEVELS]~Multiclass Characters~[TAG_MULTICLASS]~Favored Class~[TAG_FAVORED_CLASS]
TAG_PRESTIGE_CLASSES	TAG_CLASSES			Prestige Classes	Prestige classes offer a new form of multiclassing. Unlike the ~basic classes~[TAG_CLASSES], characters must meet requirements before they can take their first level of a prestige class. [CMD_CHILDREN_SORTED]
TAG_NONCORE_CLASSES	TAG_CLASSES			Supplemental Classes	Supplemental classes are character classes taken from non-core D&D materials and fan suggestions. To enable them, you must do so via the Temple+ House Rules configuration menu.[CMD_CHILDREN_SORTED]
TAG_ARCANE_ARCHERS	TAG_PRESTIGE_CLASSES			Arcane Archers	Master of the elven warbands, the arcane archer is a warrior skilled in using magic to supplement her combat prowess. Beyond the woods, arcane archers gain renown throughout entire kingdoms for their supernatural accuracy with a bow and their ability to imbue their arrows with magic. In a group, they can strike fear into an entire enemy army. Fighters, rangers, paladins, and barbarians become arcane archers to add a little magic to their combat abilities. Conversely, wizards and sorcerers may take this prestige class to add combat capabilities to their repertoire. Monks, clerics, druids, rogues, and bards rarely become arcane archers. Hit Die: d8Requirements:To qualify to become an arcane archer, a character must fulfill all the following criteria.  Race: Elf or half-elf.   Base Attack Bonus: +6.   Spells: Ability to cast 1st-level arcane spells.  Feats: Point Blank Shot, Precise Shot, Weapon Focus (longbow or shortbow). Base Attack and Base Save Bonuses: see ~table~[TAG_CLASS_FEATURES_ARCANE_ARCHER].Class Skills: ~Hide~[TAG_HIDE], ~Listen~[TAG_LISTEN], ~Move Silently~[TAG_MOVE_SILENTLY], ~Spot~[TAG_SPOT], and ~Survival~[TAG_SURVIVAL].Skill Points at Each Level: 4 + Int modifierClass Features:Weapon and Armor Proficiency: An arcane archer is proficient with all simple and martial weapons, light armor, medium armor, and shields.Enhance Arrow (Su):  At 1st level, every nonmagical arrow an arcane archer nocks and lets fly becomes magical, gaining a +1 enhancement bonus. Unlike magic weapons created by normal means, the archer need not spend experience points or gold pieces to accomplish this task. However, an archer's magic arrows only function for her. For every two levels the character advances past 1st level in the prestige class, the magic arrows she creates gain +1 greater potency (+1 at 1st level, +2 at 3rd level, +3 at 5th level, +4 at 7th level, and +5 at 9th level).Imbue Arrow (Sp):  At 2nd level, an arcane archer gains the ability to place an area spell upon an arrow. When the arrow is fired, the spell's area is centered on where the arrow lands, even if the spell could normally be centered only on the caster. This ability allows the archer to use the bow's range rather than the spell's range. It takes a standard action to cast the spell and fire the arrow. The arrow must be fired in the round the spell is cast, or the spell is wasted. Note: the spells allowed for use with Imbue Arrow include those with circular or conical areas of effect.Seeker Arrow (Sp):  At 4th level, an arcane archer can launch an arrow once per day at a target known to her within range, and the arrow travels to the target, even around corners. Only an unavoidable obstacle or the limit of the arrow's range prevents the arrow's flight. This ability negates cover and concealment modifiers, but otherwise the attack is rolled normally. Using this ability is a standard action (and shooting the arrow is part of the action). Note: You cannot combine this ability with Imbue Arrow.Phase Arrow (Sp): At 6th level, an arcane archer can launch an arrow once per day at a target known to her within range, and the arrow travels to the target in a straight path, passing through any nonmagical barrier or wall in its way. (Any magical barrier stops the arrow.) This ability negates cover, concealment, and even armor modifiers, but otherwise the attack is rolled normally. Using this ability is a standard action (and shooting the arrow is part of the action). As with Seeker Arrow, you cannot combine this with Imbue Arrow.Hail of Arrows (Sp):  In lieu of her regular attacks, once per day an arcane archer of 8th level or higher can fire an arrow at each and every target within range, to a maximum of one target for every arcane archer level she has earned. Each attack uses the archer's primary attack bonus, and each enemy may only be targeted by a single arrow.Arrow of Death (Sp):  At 10th level, an arcane archer can create an arrow of death that forces the target, if damaged by the arrow's attack, to make a DC 20 Fortitude save or be slain immediately. It takes one day to make an arrow of death, and the arrow only functions for the arcane archer who created it. The arrow of death lasts no longer than one year, and the archer can only have one such arrow in existence at a time.
TAG_ARCANE_TRICKSTERS	TAG_PRESTIGE_CLASSES			Arcane Tricksters	Arcane tricksters combine their knowledge of spells with a taste for intrigue, larceny, or just plain mischief. They are among the most adaptable of adventurers.Arcane spellcasting and the sneak attack ability are needed to qualify for this class, making it a natural choice for multiclass wizard/rogues or sorcerer/rogues. Assassins occasionally opt for this class, but usually only if they already have wizard or sorcerer levels.Arcane tricksters tend to use a seat-of-the-pants approach to adventuring, loading up on spells that improve their stealth and mobility. Hit Die: d4Requirements:To qualify to become an arcane trickster, a character must fulfill all the following criteria.  Alignment: Any nonlawful.   Skills: Disable Device 7 ranks.  Spells: Ability to cast at least one arcane spell of 3rd level or higher.  Special: Sneak attack +2d6.Base Attack and Base Save Bonuses: see ~table~[TAG_CLASS_FEATURES_ARCANE_TRICKSTER].Class Skills: ~Appraise~[TAG_APPRAISE], ~Bluff~[TAG_BLUFF], ~Concentration~[TAG_CONCENTRATION], ~Diplomacy~[TAG_DIPLOMACY], ~Disable Device~[TAG_DISABLE_DEVICE], ~Gather Information~[TAG_GATHER_INFORMATION], ~Hide~[TAG_HIDE], ~Listen~[TAG_LISTEN], ~Move Silently~[TAG_MOVE_SILENTLY], ~Open Lock~[TAG_OPEN_LOCK], ~Search~[TAG_SEARCH], ~Sense Motive~[TAG_SENSE_MOTIVE], ~Sleight of Hand~[TAG_SLEIGHT], ~Spot~[TAG_SPOT], ~Spellcraft~[TAG_SPELLCRAFT], ~Spot~[TAG_SPOT], ~Tumble~[TAG_TUMBLE], ~Use Magic Device~[TAG_UMD].Skill Points at Each Level: 4 + Int modifierClass Features:Weapon and Armor Proficiency: Arcane tricksters gain no proficiency with ayn weapon or armor.Spells per Day: When a new arcane trickster level is gained, the character gains new spells per day as if he had also gained a level in a spellcasting class he belonged to before adding the prestige class. He does not, however, gain any other benefit a character of that class would have gained (improved chance of controlling or rebuking undead, metamagic or item creation feats, and so on), except for an increased effective level of spellcasting. If a character had more than one spellcasting class before becoming an arcane trickster, the highest one is chosen for adding the new level for the purposes of determining spells per day.Note: Spells that require an attack roll, such as Chill Touch, are considered weapon-like spells and as such benefit from Sneak Attack damage.Ranged Legerdemain: not implemented.Sneak Attack: This is exactly like the rogue ability of the same name. The Extra damage dealt increases by +1d6 every other level (2nd, 4th, 6th, 8th and 10th). If an arcane trickster gets a sneak attack bonus from another source (such as rogue levels), the bonuses on damage stack.~Impromptu Sneak Attack~[TAG_CLASS_FEATURES_ARCANE_TRICKSTER_IMPROMPTU_SNEAK_ATTACK]
TAG_CLASS_FEATURES_ARCANE_TRICKSTER_IMPROMPTU_SNEAK_ATTACK	TAG_ARCANE_TRICKSTERS			Arcane Trickster Impromptu Sneak Attack	Beginning at 3rd level, once per day an arcane trickster can declare one melee or ranged attack he makes to be a sneak attack (the target can be no more than 30 feet distant if the impromptu sneak attack is a ranged attack). The target of an impromptu sneak attack loses any Dexterity bonus to AC, but only against that attack. The power can be used against any target, but creatures that are not subject to critical hits take no extra damage (though they still lose any Dexterity bonus to AC against the attack).At 7th level, an arcane trickster can use this ability twice per day.
TAG_ASSASSINS	TAG_PRESTIGE_CLASSES			Assassins	The assassin is the master of dealing quick, lethal blows. Assassins also excel at infiltration and disguise. Assassins often function as spies, informants, killers for hire, or agents of vengeance. Their training in anatomy, stealth, poison, and the dark arts allows them to carry out missions of death with shocking, terrifying precision.Most rogues, monks, and bards who choose this class become examples of the classic assassin skulking in the shadows with a blade carrying certain death. Fighters, ex-paladins, rangers, druids, and barbarians operate as warrior assassins, with as much ability to kill in combat as from the shadows. Sorcerers, wizards, and clerics may be the most terrifying assassins of all, for with their spells they can infiltrate and slay with even greater impunity. Hit Die: d6Requirements:To qualify to become an assassin, a character must fulfill all the following criteria.  Alignment: Any evil.   Skills: Hide 8 ranks, Move Silently 8 ranks. Base Attack and Base Save Bonuses: see ~table~[TAG_CLASS_FEATURES_ASSASSIN]Class Skills: ~Bluff~[TAG_BLUFF], ~Diplomacy~[TAG_DIPLOMACY], ~Gather Information~[TAG_GATHER_INFORMATION], ~Hide~[TAG_HIDE], ~Intimidate~[TAG_INTIMIDATE], ~Listen~[TAG_LISTEN], ~Move Silently~[TAG_MOVE_SILENTLY], ~Open Lock~[TAG_OPEN_LOCK], ~Search~[TAG_SEARCH], ~Sense Motive~[TAG_SENSE_MOTIVE], ~Sleight of Hand~[TAG_SLEIGHT], ~Spot~[TAG_SPOT], ~Tumble~[TAG_TUMBLE], ~Use Magic Device~[TAG_UMD].Skill Points at Each Level: 4 + Int modifierClass Features:~Assassin Weapon and Armor Proficiency~[TAG_CLASS_FEATURES_ASSASSIN_WEAP_PROF]~Death Attack~[TAG_CLASS_FEATURES_ASSASSIN_DEATH_ATTACK]~Sneak Attack~[TAG_CLASS_FEATURES_ASSASSIN_SNEAK_ATTACK]~Spells~[TAG_CLASS_FEATURES_ASSASSIN_SPELLS]~Save Bonus against Poison~[TAG_CLASS_FEATURES_ASSASSIN_SAVE_VS_POISON]Uncanny Dodge (Ex): Starting at 2nd level, an assassin gains the ability to react to danger before his senses would normally allow him to even be aware of it. He retains his Dexterity bonus to AC (if any) regardless of being caught flat-footed or struck by an invisible attacker. (He still loses any Dexterity bonus to AC if immobilized.)@tIf a character gains uncanny dodge from a second class (such as a barbarian/rogue), the character automatically gains improved uncanny dodge.Improved Uncanny Dodge (Ex): At 5th level, an assassin can no longer be flanked, since he can react to opponents on opposite sides of him as easily as he can react to a single attacker. This defense denies rogues the ability to use flank attacks to sneak attack the assassin. The exception to this defense is that a rogue at least four levels higher than the assassin can flank him (and thus sneak attack him).@tIf a character gains uncanny dodge (see above) from a second class (such as a barbarian/rogue), the character automatically gains improved uncanny dodge, and the levels from those classes stack to determine the minimum rogue level required to flank the character.~Hide in Plain Sight~[TAG_CLASS_FEATURES_ASSASSIN_HIPS]
TAG_CLASS_FEATURES_ASSASSIN_WEAP_PROF	TAG_ASSASSINS			Assassin Weapon and Armor Proficiency	 An assassin's weapon training focuses on weapons suitable for stealth and sneak attacks. Assassins are proficient with the crossbow (hand, light, or heavy), dagger (any type), dart, rapier, sap, shortbow (normal and composite), and short sword. Assassins are proficient with light armor but not with shields. 
TAG_CLASS_FEATURES_ASSASSIN_SNEAK_ATTACK	TAG_ASSASSINS			Assassin Sneak Attack	This is exactly like the ~rogue ability~[TAG_CLASS_FEATURES_ROGUE_SNEAK_ATTACK] of the same name. The extra damage dealt increases by +1d6 every other level (2nd, 4th, 6th, 8th, and 10th). If an assassin gets a sneak attack bonus from another source (such as ~rogue~[TAG_ROGUES] levels), the bonuses on damage stack. 
TAG_CLASS_FEATURES_ASSASSIN_DEATH_ATTACK	TAG_ASSASSINS			Death Attack	 If an assassin studies his victim for 3 rounds and then makes a sneak attack with a melee weapon that successfully deals damage, the sneak attack has the additional effect of possibly either paralyzing or killing the target (assassin's choice). While studying the victim, the assassin can undertake other actions so long as his attention stays focused on the target and the target does not detect the assassin or recognize the assassin as an enemy. If the victim of such an attack fails a Fortitude save (DC 10 + the assassin's class level + the assassin's Int modifier) against the kill effect, she dies. If the saving throw fails against the paralysis effect, the victim's mind and body become enervated, rendering her helpless and unable to act for 1d6 rounds plus 1 round per level of the assassin. If the victim's saving throw succeeds, the attack is just a normal sneak attack. Once the assassin has completed the 3 rounds of study, he must make the death attack within the next 3 rounds. If a death attack is attempted and fails (the victim makes her save) or if the assassin does not launch the attack within 3 rounds of completing the study, 3 new rounds of study are required before he can attempt another death attack.
TAG_CLASS_FEATURES_ASSASSIN_HIPS	TAG_ASSASSINS			Hide in Plain Sight (Su)	At 8th level, an assassin can use the Hide skill even while being observed. As long as he is within 10 feet of some sort of shadow, an assassin can hide himself from view in the open without having anything to actually hide behind. He cannot, however, hide in his own shadow. 
TAG_CLASS_FEATURES_ASSASSIN_SPELLS	TAG_ASSASSINS			Assassin Spells	Beginning at 1st level, an assassin gains the ability to cast a number of arcane spells. To cast a spell, an assassin must have an ~Intelligence~[TAG_INTELLIGENCE] score of at least 10 + the spell's level, so an assassin with an Intelligence of 10 or lower cannot cast these spells. Assassin bonus spells are based on Intelligence, and saving throws against these spells have a DC of 10 + spell level + the assassin's Intelligence bonus (if any). When the assassin gets 0 spells per day of a given spell level (for instance, 1st-level spells for a 1st-level assassin), he gains only the bonus spells he would be entitled to based on his Intelligence score for that spell level. The assassin's spell list appears below. An assassin casts spells just as a ~bard~[TAG_BARDS] does. @tUpon reaching 6th level, at every even-numbered level after that (8th and 10th), an assassin can choose to learn a new spell in place of one he already knows. The new spell's level must be the same as that of the spell being exchanged, and it must be at least two levels lower than the highest-level assassin spell the assassin can cast. For instance, upon reaching 6th level, an assassin could trade in a single 1st-level spell (two spell levels below the highestlevel sorcerer spell he can cast, which is 3rd) for a different 1stlevel spell. At 8th and 10th levels, he could trade in a single 1stlevel or 2nd-level spell (since he now can cast 4th-level assassin spells) for a different spell of the same level. An assassin may swap only a single spell at any given level, and must choose whether or not to swap the spell at the same time that he gains new spells known for that level.Assassin Spell List   Assassins choose their spells from the following list: @t1st Level: ~grease~[TAG_SPELLS_GREASE], ~obscuring mist~[TAG_SPELLS_OBSCURING_MIST], ~sleep~[TAG_SPELLS_SLEEP], ~true strike~[TAG_SPELLS_TRUE_STRIKE].@t2nd Level: ~blindness / deafness~[TAG_SPELLS_BLINDNESS_DEAFNESS], ~cat's grace~[TAG_SPELLS_CATS_GRACE], ~fox's cunning~[TAG_SPELLS_FOX'S_CUNNING], ~ghoul touch~[TAG_SPELLS_GHOUL_TOUCH], ~invisibility~[TAG_SPELLS_INVISIBILITY]. @t3rd Level: ~deep slumber~[TAG_SPELLS_DEEP_SLUMBER], ~false life~[TAG_SPELLS_FALSE_LIFE], ~magic circle against good~[TAG_SPELLS_MAGIC_CIRCLE_AGAINST_GOOD],~slow~[TAG_SPELLS_SLOW], ~vampiric touch~[TAG_SPELLS_VAMPIRIC_TOUCH]. @t4th Level: ~clairaudience/clairvoyance~[TAG_SPELLS_CLAIRAUDIENCE_CLAIRVOYANCE], ~dimension door~[TAG_SPELLS_DIMENSION_DOOR], ~freedom of movement~[TAG_SPELLS_FREEDOM_OF_MOVEMENT], ~glibness~[TAG_SPELLS_GLIBNESS], ~greater invisibility~[TAG_SPELLS_INVISIBILITY_GREATER], ~modify memory~[TAG_SPELLS_MODIFY_MEMORY], ~poison~[TAG_SPELLS_POISON]. 
TAG_CLASS_FEATURES_ASSASSIN_SAVE_VS_POISON	TAG_ASSASSINS			Assassin Save vs. Poison	Assassins train with poisons of all types and slowly grow more and more resistant to their effects. This is reflected by a natural saving throw bonus to all poisons gained at 2nd level that increases by +1 for every two additional levels the assassin gains (+2 at 4th level, +3 at 6th level, and so on).
